DATE,T2M_MAX,YEAR,HEATWAVE,CITY,POPULATION
22-07-2003,32.46,2003,False,Kolkata,4557639
23-07-2003,31.27,2003,False,Kolkata,4557639
24-07-2003,31.82,2003,False,Kolkata,4557639
25-07-2003,30.28,2003,False,Kolkata,4557639
26-07-2003,32.06,2003,False,Kolkata,4557639
27-07-2003,32.11,2003,False,Kolkata,4557639
28-07-2003,32.53,2003,False,Kolkata,4557639
29-07-2003,30.96,2003,False,Kolkata,4557639
30-07-2003,29.14,2003,False,Kolkata,4557639
31-07-2003,30.73,2003,False,Kolkata,4557639
01-08-2003,29.26,2003,False,Kolkata,4557639
02-08-2003,30.7,2003,False,Kolkata,4557639
03-08-2003,31.76,2003,False,Kolkata,4557639
04-08-2003,31.17,2003,False,Kolkata,4557639
05-08-2003,32.56,2003,False,Kolkata,4557639
06-08-2003,31.99,2003,False,Kolkata,4557639
07-08-2003,31.71,2003,False,Kolkata,4557639
08-08-2003,31.3,2003,False,Kolkata,4557639
09-08-2003,30.62,2003,False,Kolkata,4557639
10-08-2003,31.45,2003,False,Kolkata,4557639
11-08-2003,31.38,2003,False,Kolkata,4557639
12-08-2003,31.58,2003,False,Kolkata,4557639
13-08-2003,30.92,2003,False,Kolkata,4557639
14-08-2003,31.25,2003,False,Kolkata,4557639
15-08-2003,30.95,2003,False,Kolkata,4557639
16-08-2003,31.53,2003,False,Kolkata,4557639
17-08-2003,32.15,2003,False,Kolkata,4557639
18-08-2003,31.41,2003,False,Kolkata,4557639
19-08-2003,31.7,2003,False,Kolkata,4557639
20-08-2003,32.24,2003,False,Kolkata,4557639
21-08-2003,32.17,2003,False,Kolkata,4557639
22-08-2003,31.69,2003,False,Kolkata,4557639
23-08-2003,31.84,2003,False,Kolkata,4557639
24-08-2003,30.44,2003,False,Kolkata,4557639
25-08-2003,31.56,2003,False,Kolkata,4557639
26-08-2003,33.1,2003,False,Kolkata,4557639
27-08-2003,30.94,2003,False,Kolkata,4557639
28-08-2003,30.12,2003,False,Kolkata,4557639
29-08-2003,30.92,2003,False,Kolkata,4557639
30-08-2003,32.3,2003,False,Kolkata,4557639
31-08-2003,31.82,2003,False,Kolkata,4557639
01-09-2003,31.43,2003,False,Kolkata,4557639
02-09-2003,30.44,2003,False,Kolkata,4557639
03-09-2003,32.36,2003,False,Kolkata,4557639
04-09-2003,31.71,2003,False,Kolkata,4557639
05-09-2003,31.68,2003,False,Kolkata,4557639
06-09-2003,30.29,2003,False,Kolkata,4557639
07-09-2003,30.52,2003,False,Kolkata,4557639
08-09-2003,30.98,2003,False,Kolkata,4557639
09-09-2003,31.41,2003,False,Kolkata,4557639
10-09-2003,30.08,2003,False,Kolkata,4557639
11-09-2003,31.21,2003,False,Kolkata,4557639
12-09-2003,30.37,2003,False,Kolkata,4557639
13-09-2003,31.67,2003,False,Kolkata,4557639
14-09-2003,30.22,2003,False,Kolkata,4557639
15-09-2003,29.61,2003,False,Kolkata,4557639
16-09-2003,31.23,2003,False,Kolkata,4557639
17-09-2003,31.54,2003,False,Kolkata,4557639
18-09-2003,30.47,2003,False,Kolkata,4557639
19-09-2003,31.86,2003,False,Kolkata,4557639
