DATE,T2M_MAX,YEAR,HEATWAVE,CITY,POPULATION
01-05-2002,39.88,2002,False,Bengaluru,6845566
02-05-2002,38.06,2002,False,Bengaluru,6845566
03-05-2002,37.77,2002,False,Bengaluru,6845566
04-05-2002,35.57,2002,False,Bengaluru,6845566
05-05-2002,38.87,2002,False,Bengaluru,6845566
06-05-2002,38.21,2002,False,Bengaluru,6845566
07-05-2002,37.32,2002,False,Bengaluru,6845566
08-05-2002,35.53,2002,False,Bengaluru,6845566
09-05-2002,34.35,2002,False,Bengaluru,6845566
10-05-2002,35.54,2002,False,Bengaluru,6845566
11-05-2002,34.16,2002,False,Bengaluru,6845566
12-05-2002,36.17,2002,False,Bengaluru,6845566
13-05-2002,36.93,2002,False,Bengaluru,6845566
14-05-2002,36.02,2002,False,Bengaluru,6845566
15-05-2002,30.0,2002,False,Bengaluru,6845566
16-05-2002,27.97,2002,False,Bengaluru,6845566
17-05-2002,27.06,2002,False,Bengaluru,6845566
18-05-2002,30.25,2002,False,Bengaluru,6845566
19-05-2002,32.78,2002,False,Bengaluru,6845566
20-05-2002,30.81,2002,False,Bengaluru,6845566
21-05-2002,33.6,2002,False,Bengaluru,6845566
22-05-2002,30.0,2002,False,Bengaluru,6845566
23-05-2002,32.19,2002,False,Bengaluru,6845566
24-05-2002,31.58,2002,False,Bengaluru,6845566
25-05-2002,29.56,2002,False,Bengaluru,6845566
26-05-2002,30.07,2002,False,Bengaluru,6845566
27-05-2002,30.88,2002,False,Bengaluru,6845566
28-05-2002,32.06,2002,False,Bengaluru,6845566
29-05-2002,29.45,2002,False,Bengaluru,6845566
30-05-2002,30.72,2002,False,Bengaluru,6845566
31-05-2002,29.73,2002,False,Bengaluru,6845566
01-06-2002,29.42,2002,False,Bengaluru,6845566
02-06-2002,29.53,2002,False,Bengaluru,6845566
03-06-2002,29.5,2002,False,Bengaluru,6845566
04-06-2002,30.4,2002,False,Bengaluru,6845566
05-06-2002,30.32,2002,False,Bengaluru,6845566
06-06-2002,28.01,2002,False,Bengaluru,6845566
07-06-2002,27.91,2002,False,Bengaluru,6845566
08-06-2002,31.53,2002,False,Bengaluru,6845566
09-06-2002,28.78,2002,False,Bengaluru,6845566
10-06-2002,26.38,2002,False,Bengaluru,6845566
11-06-2002,26.27,2002,False,Bengaluru,6845566
12-06-2002,26.57,2002,False,Bengaluru,6845566
13-06-2002,27.92,2002,False,Bengaluru,6845566
14-06-2002,28.38,2002,False,Bengaluru,6845566
15-06-2002,28.34,2002,False,Bengaluru,6845566
16-06-2002,26.3,2002,False,Bengaluru,6845566
17-06-2002,26.22,2002,False,Bengaluru,6845566
18-06-2002,25.7,2002,False,Bengaluru,6845566
19-06-2002,27.36,2002,False,Bengaluru,6845566
20-06-2002,27.16,2002,False,Bengaluru,6845566
21-06-2002,28.4,2002,False,Bengaluru,6845566
22-06-2002,27.36,2002,False,Bengaluru,6845566
23-06-2002,27.85,2002,False,Bengaluru,6845566
24-06-2002,28.85,2002,False,Bengaluru,6845566
25-06-2002,28.1,2002,False,Bengaluru,6845566
26-06-2002,28.16,2002,False,Bengaluru,6845566
27-06-2002,29.91,2002,False,Bengaluru,6845566
28-06-2002,30.62,2002,False,Bengaluru,6845566
29-06-2002,31.72,2002,False,Bengaluru,6845566
30-06-2002,30.31,2002,False,Bengaluru,6845566
01-07-2002,29.39,2002,False,Bengaluru,6845566
02-07-2002,28.75,2002,False,Bengaluru,6845566
03-07-2002,30.12,2002,False,Bengaluru,6845566
04-07-2002,29.52,2002,False,Bengaluru,6845566
05-07-2002,30.55,2002,False,Bengaluru,6845566
06-07-2002,31.08,2002,False,Bengaluru,6845566
07-07-2002,31.91,2002,False,Bengaluru,6845566
08-07-2002,31.23,2002,False,Bengaluru,6845566
09-07-2002,30.95,2002,False,Bengaluru,6845566
10-07-2002,31.1,2002,False,Bengaluru,6845566
11-07-2002,30.97,2002,False,Bengaluru,6845566
12-07-2002,27.78,2002,False,Bengaluru,6845566
13-07-2002,29.53,2002,False,Bengaluru,6845566
14-07-2002,30.38,2002,False,Bengaluru,6845566
15-07-2002,29.54,2002,False,Bengaluru,6845566
16-07-2002,26.98,2002,False,Bengaluru,6845566
17-07-2002,28.91,2002,False,Bengaluru,6845566
18-07-2002,27.34,2002,False,Bengaluru,6845566
19-07-2002,31.25,2002,False,Bengaluru,6845566
20-07-2002,30.27,2002,False,Bengaluru,6845566
21-07-2002,29.65,2002,False,Bengaluru,6845566
22-07-2002,29.65,2002,False,Bengaluru,6845566
23-07-2002,27.45,2002,False,Bengaluru,6845566
24-07-2002,28.38,2002,False,Bengaluru,6845566
25-07-2002,27.44,2002,False,Bengaluru,6845566
26-07-2002,31.71,2002,False,Bengaluru,6845566
27-07-2002,31.01,2002,False,Bengaluru,6845566
28-07-2002,30.34,2002,False,Bengaluru,6845566
29-07-2002,31.34,2002,False,Bengaluru,6845566
30-07-2002,28.86,2002,False,Bengaluru,6845566
31-07-2002,27.93,2002,False,Bengaluru,6845566
01-08-2002,28.57,2002,False,Bengaluru,6845566
02-08-2002,29.57,2002,False,Bengaluru,6845566
03-08-2002,29.65,2002,False,Bengaluru,6845566
04-08-2002,28.69,2002,False,Bengaluru,6845566
05-08-2002,28.76,2002,False,Bengaluru,6845566
06-08-2002,27.6,2002,False,Bengaluru,6845566
07-08-2002,26.73,2002,False,Bengaluru,6845566
08-08-2002,27.05,2002,False,Bengaluru,6845566
09-08-2002,28.16,2002,False,Bengaluru,6845566
10-08-2002,28.7,2002,False,Bengaluru,6845566
11-08-2002,26.0,2002,False,Bengaluru,6845566
12-08-2002,28.75,2002,False,Bengaluru,6845566
13-08-2002,29.92,2002,False,Bengaluru,6845566
14-08-2002,29.23,2002,False,Bengaluru,6845566
15-08-2002,30.82,2002,False,Bengaluru,6845566
16-08-2002,29.3,2002,False,Bengaluru,6845566
17-08-2002,27.76,2002,False,Bengaluru,6845566
18-08-2002,30.6,2002,False,Bengaluru,6845566
19-08-2002,31.31,2002,False,Bengaluru,6845566
20-08-2002,31.16,2002,False,Bengaluru,6845566
21-08-2002,31.25,2002,False,Bengaluru,6845566
22-08-2002,31.38,2002,False,Bengaluru,6845566
23-08-2002,31.47,2002,False,Bengaluru,6845566
24-08-2002,31.21,2002,False,Bengaluru,6845566
25-08-2002,29.51,2002,False,Bengaluru,6845566
26-08-2002,30.18,2002,False,Bengaluru,6845566
27-08-2002,30.22,2002,False,Bengaluru,6845566
28-08-2002,28.13,2002,False,Bengaluru,6845566
29-08-2002,29.76,2002,False,Bengaluru,6845566
30-08-2002,32.59,2002,False,Bengaluru,6845566
31-08-2002,32.68,2002,False,Bengaluru,6845566
01-09-2002,29.75,2002,False,Bengaluru,6845566
02-09-2002,31.87,2002,False,Bengaluru,6845566
03-09-2002,32.55,2002,False,Bengaluru,6845566
04-09-2002,30.62,2002,False,Bengaluru,6845566
05-09-2002,33.04,2002,False,Bengaluru,6845566
06-09-2002,32.09,2002,False,Bengaluru,6845566
07-09-2002,29.76,2002,False,Bengaluru,6845566
08-09-2002,30.38,2002,False,Bengaluru,6845566
09-09-2002,28.57,2002,False,Bengaluru,6845566
10-09-2002,31.67,2002,False,Bengaluru,6845566
11-09-2002,29.87,2002,False,Bengaluru,6845566
12-09-2002,32.7,2002,False,Bengaluru,6845566
13-09-2002,33.78,2002,False,Bengaluru,6845566
14-09-2002,31.76,2002,False,Bengaluru,6845566
15-09-2002,28.11,2002,False,Bengaluru,6845566
16-09-2002,27.08,2002,False,Bengaluru,6845566
17-09-2002,29.86,2002,False,Bengaluru,6845566
18-09-2002,30.82,2002,False,Bengaluru,6845566
19-09-2002,30.04,2002,False,Bengaluru,6845566
20-09-2002,29.42,2002,False,Bengaluru,6845566
21-09-2002,32.47,2002,False,Bengaluru,6845566
22-09-2002,32.55,2002,False,Bengaluru,6845566
23-09-2002,32.98,2002,False,Bengaluru,6845566
24-09-2002,33.88,2002,False,Bengaluru,6845566
25-09-2002,32.28,2002,False,Bengaluru,6845566
26-09-2002,32.89,2002,False,Bengaluru,6845566
27-09-2002,27.34,2002,False,Bengaluru,6845566
28-09-2002,31.56,2002,False,Bengaluru,6845566
29-09-2002,31.29,2002,False,Bengaluru,6845566
30-09-2002,31.29,2002,False,Bengaluru,6845566
01-10-2002,32.85,2002,False,Bengaluru,6845566
02-10-2002,32.78,2002,False,Bengaluru,6845566
03-10-2002,32.88,2002,False,Bengaluru,6845566
04-10-2002,33.81,2002,False,Bengaluru,6845566
05-10-2002,33.37,2002,False,Bengaluru,6845566
06-10-2002,31.8,2002,False,Bengaluru,6845566
07-10-2002,30.99,2002,False,Bengaluru,6845566
08-10-2002,30.48,2002,False,Bengaluru,6845566
09-10-2002,28.64,2002,False,Bengaluru,6845566
10-10-2002,26.28,2002,False,Bengaluru,6845566
11-10-2002,26.42,2002,False,Bengaluru,6845566
12-10-2002,26.96,2002,False,Bengaluru,6845566
13-10-2002,26.32,2002,False,Bengaluru,6845566
14-10-2002,26.9,2002,False,Bengaluru,6845566
15-10-2002,26.9,2002,False,Bengaluru,6845566
16-10-2002,26.92,2002,False,Bengaluru,6845566
17-10-2002,26.69,2002,False,Bengaluru,6845566
18-10-2002,27.07,2002,False,Bengaluru,6845566
19-10-2002,25.6,2002,False,Bengaluru,6845566
20-10-2002,28.52,2002,False,Bengaluru,6845566
21-10-2002,27.47,2002,False,Bengaluru,6845566
22-10-2002,28.27,2002,False,Bengaluru,6845566
23-10-2002,28.25,2002,False,Bengaluru,6845566
24-10-2002,27.77,2002,False,Bengaluru,6845566
25-10-2002,28.01,2002,False,Bengaluru,6845566
26-10-2002,27.07,2002,False,Bengaluru,6845566
27-10-2002,26.48,2002,False,Bengaluru,6845566
28-10-2002,26.15,2002,False,Bengaluru,6845566
29-10-2002,26.54,2002,False,Bengaluru,6845566
30-10-2002,26.77,2002,False,Bengaluru,6845566
31-10-2002,25.78,2002,False,Bengaluru,6845566
01-11-2002,24.78,2002,False,Bengaluru,6845566
02-11-2002,26.19,2002,False,Bengaluru,6845566
03-11-2002,27.19,2002,False,Bengaluru,6845566
04-11-2002,27.51,2002,False,Bengaluru,6845566
05-11-2002,26.63,2002,False,Bengaluru,6845566
06-11-2002,26.77,2002,False,Bengaluru,6845566
07-11-2002,27.89,2002,False,Bengaluru,6845566
08-11-2002,28.04,2002,False,Bengaluru,6845566
09-11-2002,27.89,2002,False,Bengaluru,6845566
10-11-2002,27.45,2002,False,Bengaluru,6845566
11-11-2002,28.45,2002,False,Bengaluru,6845566
12-11-2002,28.38,2002,False,Bengaluru,6845566
13-11-2002,28.15,2002,False,Bengaluru,6845566
14-11-2002,27.73,2002,False,Bengaluru,6845566
15-11-2002,28.11,2002,False,Bengaluru,6845566
16-11-2002,27.66,2002,False,Bengaluru,6845566
17-11-2002,28.14,2002,False,Bengaluru,6845566
18-11-2002,27.29,2002,False,Bengaluru,6845566
19-11-2002,27.13,2002,False,Bengaluru,6845566
20-11-2002,28.34,2002,False,Bengaluru,6845566
21-11-2002,28.47,2002,False,Bengaluru,6845566
22-11-2002,26.09,2002,False,Bengaluru,6845566
23-11-2002,26.71,2002,False,Bengaluru,6845566
24-11-2002,26.72,2002,False,Bengaluru,6845566
25-11-2002,30.58,2002,False,Bengaluru,6845566
26-11-2002,31.01,2002,False,Bengaluru,6845566
27-11-2002,30.98,2002,False,Bengaluru,6845566
28-11-2002,30.02,2002,False,Bengaluru,6845566
29-11-2002,29.07,2002,False,Bengaluru,6845566
30-11-2002,29.36,2002,False,Bengaluru,6845566
01-12-2002,29.89,2002,False,Bengaluru,6845566
02-12-2002,30.22,2002,False,Bengaluru,6845566
03-12-2002,30.73,2002,False,Bengaluru,6845566
04-12-2002,30.59,2002,False,Bengaluru,6845566
05-12-2002,30.41,2002,False,Bengaluru,6845566
06-12-2002,28.87,2002,False,Bengaluru,6845566
07-12-2002,26.37,2002,False,Bengaluru,6845566
08-12-2002,28.47,2002,False,Bengaluru,6845566
09-12-2002,28.97,2002,False,Bengaluru,6845566
10-12-2002,29.11,2002,False,Bengaluru,6845566
11-12-2002,28.54,2002,False,Bengaluru,6845566
12-12-2002,28.22,2002,False,Bengaluru,6845566
13-12-2002,28.14,2002,False,Bengaluru,6845566
14-12-2002,29.49,2002,False,Bengaluru,6845566
15-12-2002,29.75,2002,False,Bengaluru,6845566
16-12-2002,29.86,2002,False,Bengaluru,6845566
17-12-2002,29.42,2002,False,Bengaluru,6845566
18-12-2002,29.36,2002,False,Bengaluru,6845566
19-12-2002,30.34,2002,False,Bengaluru,6845566
20-12-2002,28.41,2002,False,Bengaluru,6845566
21-12-2002,29.78,2002,False,Bengaluru,6845566
22-12-2002,29.63,2002,False,Bengaluru,6845566
23-12-2002,28.6,2002,False,Bengaluru,6845566
24-12-2002,29.16,2002,False,Bengaluru,6845566
25-12-2002,29.75,2002,False,Bengaluru,6845566
26-12-2002,29.9,2002,False,Bengaluru,6845566
27-12-2002,30.11,2002,False,Bengaluru,6845566
28-12-2002,29.08,2002,False,Bengaluru,6845566
29-12-2002,28.49,2002,False,Bengaluru,6845566
30-12-2002,28.01,2002,False,Bengaluru,6845566
31-12-2002,28.34,2002,False,Bengaluru,6845566
01-01-2003,29.77,2003,False,Bengaluru,7154009
02-01-2003,28.52,2003,False,Bengaluru,7154009
03-01-2003,28.62,2003,False,Bengaluru,7154009
04-01-2003,29.76,2003,False,Bengaluru,7154009
05-01-2003,30.68,2003,False,Bengaluru,7154009
06-01-2003,30.98,2003,False,Bengaluru,7154009
07-01-2003,31.35,2003,False,Bengaluru,7154009
08-01-2003,31.63,2003,False,Bengaluru,7154009
09-01-2003,28.36,2003,False,Bengaluru,7154009
10-01-2003,29.65,2003,False,Bengaluru,7154009
11-01-2003,30.54,2003,False,Bengaluru,7154009
12-01-2003,26.95,2003,False,Bengaluru,7154009
13-01-2003,26.8,2003,False,Bengaluru,7154009
14-01-2003,26.3,2003,False,Bengaluru,7154009
15-01-2003,28.78,2003,False,Bengaluru,7154009
16-01-2003,30.12,2003,False,Bengaluru,7154009
17-01-2003,30.38,2003,False,Bengaluru,7154009
18-01-2003,31.81,2003,False,Bengaluru,7154009
19-01-2003,32.28,2003,False,Bengaluru,7154009
20-01-2003,33.29,2003,False,Bengaluru,7154009
21-01-2003,33.1,2003,False,Bengaluru,7154009
22-01-2003,33.26,2003,False,Bengaluru,7154009
23-01-2003,32.96,2003,False,Bengaluru,7154009
24-01-2003,33.24,2003,False,Bengaluru,7154009
25-01-2003,32.62,2003,False,Bengaluru,7154009
26-01-2003,32.23,2003,False,Bengaluru,7154009
27-01-2003,31.72,2003,False,Bengaluru,7154009
28-01-2003,33.66,2003,False,Bengaluru,7154009
29-01-2003,33.82,2003,False,Bengaluru,7154009
30-01-2003,33.3,2003,False,Bengaluru,7154009
31-01-2003,33.7,2003,False,Bengaluru,7154009
01-02-2003,33.11,2003,False,Bengaluru,7154009
02-02-2003,32.71,2003,False,Bengaluru,7154009
03-02-2003,33.38,2003,False,Bengaluru,7154009
04-02-2003,31.49,2003,False,Bengaluru,7154009
05-02-2003,32.49,2003,False,Bengaluru,7154009
06-02-2003,32.98,2003,False,Bengaluru,7154009
07-02-2003,33.08,2003,False,Bengaluru,7154009
08-02-2003,32.79,2003,False,Bengaluru,7154009
09-02-2003,33.47,2003,False,Bengaluru,7154009
10-02-2003,33.34,2003,False,Bengaluru,7154009
11-02-2003,34.03,2003,False,Bengaluru,7154009
12-02-2003,34.39,2003,False,Bengaluru,7154009
13-02-2003,34.07,2003,False,Bengaluru,7154009
14-02-2003,35.36,2003,False,Bengaluru,7154009
15-02-2003,34.99,2003,False,Bengaluru,7154009
16-02-2003,34.72,2003,False,Bengaluru,7154009
17-02-2003,34.79,2003,False,Bengaluru,7154009
18-02-2003,34.67,2003,False,Bengaluru,7154009
19-02-2003,34.25,2003,False,Bengaluru,7154009
20-02-2003,35.21,2003,False,Bengaluru,7154009
21-02-2003,35.26,2003,False,Bengaluru,7154009
22-02-2003,34.31,2003,False,Bengaluru,7154009
23-02-2003,35.15,2003,False,Bengaluru,7154009
24-02-2003,35.05,2003,False,Bengaluru,7154009
25-02-2003,33.2,2003,False,Bengaluru,7154009
26-02-2003,33.94,2003,False,Bengaluru,7154009
27-02-2003,34.31,2003,False,Bengaluru,7154009
28-02-2003,35.36,2003,False,Bengaluru,7154009
01-03-2003,35.18,2003,False,Bengaluru,7154009
02-03-2003,35.67,2003,False,Bengaluru,7154009
03-03-2003,36.28,2003,False,Bengaluru,7154009
04-03-2003,36.12,2003,False,Bengaluru,7154009
05-03-2003,35.96,2003,False,Bengaluru,7154009
06-03-2003,36.04,2003,False,Bengaluru,7154009
07-03-2003,36.08,2003,False,Bengaluru,7154009
08-03-2003,35.26,2003,False,Bengaluru,7154009
09-03-2003,35.9,2003,False,Bengaluru,7154009
10-03-2003,35.53,2003,False,Bengaluru,7154009
11-03-2003,36.17,2003,False,Bengaluru,7154009
12-03-2003,35.84,2003,False,Bengaluru,7154009
13-03-2003,36.24,2003,False,Bengaluru,7154009
14-03-2003,35.7,2003,False,Bengaluru,7154009
15-03-2003,35.86,2003,False,Bengaluru,7154009
16-03-2003,30.54,2003,False,Bengaluru,7154009
17-03-2003,33.58,2003,False,Bengaluru,7154009
18-03-2003,33.53,2003,False,Bengaluru,7154009
19-03-2003,34.39,2003,False,Bengaluru,7154009
20-03-2003,31.37,2003,False,Bengaluru,7154009
21-03-2003,33.91,2003,False,Bengaluru,7154009
22-03-2003,34.82,2003,False,Bengaluru,7154009
23-03-2003,36.08,2003,False,Bengaluru,7154009
24-03-2003,36.23,2003,False,Bengaluru,7154009
25-03-2003,36.94,2003,False,Bengaluru,7154009
26-03-2003,36.4,2003,False,Bengaluru,7154009
27-03-2003,36.72,2003,False,Bengaluru,7154009
28-03-2003,36.33,2003,False,Bengaluru,7154009
29-03-2003,35.46,2003,False,Bengaluru,7154009
30-03-2003,36.42,2003,False,Bengaluru,7154009
31-03-2003,35.81,2003,False,Bengaluru,7154009
01-04-2003,35.23,2003,False,Bengaluru,7154009
02-04-2003,33.99,2003,False,Bengaluru,7154009
03-04-2003,34.21,2003,False,Bengaluru,7154009
04-04-2003,34.38,2003,False,Bengaluru,7154009
05-04-2003,33.14,2003,False,Bengaluru,7154009
06-04-2003,30.78,2003,False,Bengaluru,7154009
07-04-2003,34.78,2003,False,Bengaluru,7154009
08-04-2003,35.5,2003,False,Bengaluru,7154009
09-04-2003,35.81,2003,False,Bengaluru,7154009
10-04-2003,34.82,2003,False,Bengaluru,7154009
11-04-2003,34.52,2003,False,Bengaluru,7154009
12-04-2003,34.21,2003,False,Bengaluru,7154009
13-04-2003,36.01,2003,False,Bengaluru,7154009
14-04-2003,38.41,2003,False,Bengaluru,7154009
15-04-2003,37.96,2003,False,Bengaluru,7154009
16-04-2003,38.39,2003,False,Bengaluru,7154009
17-04-2003,38.57,2003,False,Bengaluru,7154009
18-04-2003,38.9,2003,False,Bengaluru,7154009
19-04-2003,36.16,2003,False,Bengaluru,7154009
20-04-2003,33.54,2003,False,Bengaluru,7154009
21-04-2003,35.72,2003,False,Bengaluru,7154009
22-04-2003,36.93,2003,False,Bengaluru,7154009
23-04-2003,38.0,2003,False,Bengaluru,7154009
24-04-2003,38.77,2003,False,Bengaluru,7154009
25-04-2003,39.09,2003,False,Bengaluru,7154009
26-04-2003,37.79,2003,False,Bengaluru,7154009
27-04-2003,37.95,2003,False,Bengaluru,7154009
28-04-2003,33.84,2003,False,Bengaluru,7154009
29-04-2003,32.65,2003,False,Bengaluru,7154009
30-04-2003,34.34,2003,False,Bengaluru,7154009
01-05-2003,34.56,2003,False,Bengaluru,7154009
02-05-2003,35.66,2003,False,Bengaluru,7154009
03-05-2003,34.34,2003,False,Bengaluru,7154009
04-05-2003,33.11,2003,False,Bengaluru,7154009
05-05-2003,35.18,2003,False,Bengaluru,7154009
06-05-2003,36.61,2003,False,Bengaluru,7154009
07-05-2003,36.72,2003,False,Bengaluru,7154009
08-05-2003,36.96,2003,False,Bengaluru,7154009
09-05-2003,36.8,2003,False,Bengaluru,7154009
10-05-2003,35.97,2003,False,Bengaluru,7154009
11-05-2003,37.58,2003,False,Bengaluru,7154009
12-05-2003,34.83,2003,False,Bengaluru,7154009
13-05-2003,34.17,2003,False,Bengaluru,7154009
14-05-2003,33.44,2003,False,Bengaluru,7154009
15-05-2003,35.1,2003,False,Bengaluru,7154009
16-05-2003,35.05,2003,False,Bengaluru,7154009
17-05-2003,38.02,2003,False,Bengaluru,7154009
18-05-2003,38.87,2003,False,Bengaluru,7154009
19-05-2003,37.96,2003,False,Bengaluru,7154009
20-05-2003,38.69,2003,False,Bengaluru,7154009
21-05-2003,38.74,2003,False,Bengaluru,7154009
22-05-2003,38.47,2003,False,Bengaluru,7154009
23-05-2003,38.18,2003,False,Bengaluru,7154009
24-05-2003,37.73,2003,False,Bengaluru,7154009
25-05-2003,36.42,2003,False,Bengaluru,7154009
26-05-2003,37.35,2003,False,Bengaluru,7154009
27-05-2003,38.48,2003,False,Bengaluru,7154009
28-05-2003,36.98,2003,False,Bengaluru,7154009
29-05-2003,34.11,2003,False,Bengaluru,7154009
30-05-2003,38.71,2003,False,Bengaluru,7154009
31-05-2003,38.01,2003,False,Bengaluru,7154009
01-06-2003,38.3,2003,False,Bengaluru,7154009
02-06-2003,36.28,2003,False,Bengaluru,7154009
03-06-2003,37.45,2003,False,Bengaluru,7154009
04-06-2003,34.14,2003,False,Bengaluru,7154009
05-06-2003,31.74,2003,False,Bengaluru,7154009
06-06-2003,35.74,2003,False,Bengaluru,7154009
07-06-2003,30.45,2003,False,Bengaluru,7154009
08-06-2003,31.71,2003,False,Bengaluru,7154009
09-06-2003,32.37,2003,False,Bengaluru,7154009
10-06-2003,32.99,2003,False,Bengaluru,7154009
11-06-2003,32.42,2003,False,Bengaluru,7154009
12-06-2003,29.54,2003,False,Bengaluru,7154009
13-06-2003,30.36,2003,False,Bengaluru,7154009
14-06-2003,26.45,2003,False,Bengaluru,7154009
15-06-2003,27.94,2003,False,Bengaluru,7154009
16-06-2003,30.48,2003,False,Bengaluru,7154009
17-06-2003,28.99,2003,False,Bengaluru,7154009
18-06-2003,27.95,2003,False,Bengaluru,7154009
19-06-2003,28.12,2003,False,Bengaluru,7154009
20-06-2003,27.71,2003,False,Bengaluru,7154009
21-06-2003,27.32,2003,False,Bengaluru,7154009
22-06-2003,28.37,2003,False,Bengaluru,7154009
23-06-2003,30.34,2003,False,Bengaluru,7154009
24-06-2003,29.66,2003,False,Bengaluru,7154009
25-06-2003,28.4,2003,False,Bengaluru,7154009
26-06-2003,28.52,2003,False,Bengaluru,7154009
27-06-2003,28.92,2003,False,Bengaluru,7154009
28-06-2003,28.79,2003,False,Bengaluru,7154009
29-06-2003,29.08,2003,False,Bengaluru,7154009
30-06-2003,30.39,2003,False,Bengaluru,7154009
01-07-2003,27.07,2003,False,Bengaluru,7154009
02-07-2003,26.7,2003,False,Bengaluru,7154009
03-07-2003,29.4,2003,False,Bengaluru,7154009
04-07-2003,27.44,2003,False,Bengaluru,7154009
05-07-2003,28.92,2003,False,Bengaluru,7154009
06-07-2003,29.6,2003,False,Bengaluru,7154009
07-07-2003,30.32,2003,False,Bengaluru,7154009
08-07-2003,29.54,2003,False,Bengaluru,7154009
09-07-2003,30.4,2003,False,Bengaluru,7154009
10-07-2003,30.75,2003,False,Bengaluru,7154009
11-07-2003,30.45,2003,False,Bengaluru,7154009
12-07-2003,25.67,2003,False,Bengaluru,7154009
13-07-2003,29.5,2003,False,Bengaluru,7154009
14-07-2003,28.04,2003,False,Bengaluru,7154009
15-07-2003,28.73,2003,False,Bengaluru,7154009
16-07-2003,26.04,2003,False,Bengaluru,7154009
17-07-2003,29.42,2003,False,Bengaluru,7154009
18-07-2003,31.5,2003,False,Bengaluru,7154009
19-07-2003,28.99,2003,False,Bengaluru,7154009
20-07-2003,31.38,2003,False,Bengaluru,7154009
21-07-2003,31.17,2003,False,Bengaluru,7154009
22-07-2003,30.51,2003,False,Bengaluru,7154009
23-07-2003,29.75,2003,False,Bengaluru,7154009
24-07-2003,27.67,2003,False,Bengaluru,7154009
25-07-2003,28.6,2003,False,Bengaluru,7154009
26-07-2003,27.17,2003,False,Bengaluru,7154009
27-07-2003,27.19,2003,False,Bengaluru,7154009
28-07-2003,29.42,2003,False,Bengaluru,7154009
29-07-2003,29.35,2003,False,Bengaluru,7154009
30-07-2003,30.62,2003,False,Bengaluru,7154009
31-07-2003,30.52,2003,False,Bengaluru,7154009
01-08-2003,30.87,2003,False,Bengaluru,7154009
02-08-2003,27.0,2003,False,Bengaluru,7154009
03-08-2003,30.02,2003,False,Bengaluru,7154009
04-08-2003,30.71,2003,False,Bengaluru,7154009
05-08-2003,28.93,2003,False,Bengaluru,7154009
06-08-2003,27.3,2003,False,Bengaluru,7154009
07-08-2003,28.83,2003,False,Bengaluru,7154009
08-08-2003,29.7,2003,False,Bengaluru,7154009
09-08-2003,30.03,2003,False,Bengaluru,7154009
10-08-2003,31.83,2003,False,Bengaluru,7154009
11-08-2003,30.01,2003,False,Bengaluru,7154009
12-08-2003,28.39,2003,False,Bengaluru,7154009
13-08-2003,30.56,2003,False,Bengaluru,7154009
14-08-2003,27.95,2003,False,Bengaluru,7154009
15-08-2003,29.42,2003,False,Bengaluru,7154009
16-08-2003,28.45,2003,False,Bengaluru,7154009
17-08-2003,27.01,2003,False,Bengaluru,7154009
18-08-2003,29.93,2003,False,Bengaluru,7154009
19-08-2003,27.49,2003,False,Bengaluru,7154009
20-08-2003,28.18,2003,False,Bengaluru,7154009
21-08-2003,28.34,2003,False,Bengaluru,7154009
22-08-2003,25.27,2003,False,Bengaluru,7154009
23-08-2003,27.72,2003,False,Bengaluru,7154009
24-08-2003,28.52,2003,False,Bengaluru,7154009
25-08-2003,29.44,2003,False,Bengaluru,7154009
26-08-2003,27.18,2003,False,Bengaluru,7154009
27-08-2003,27.52,2003,False,Bengaluru,7154009
28-08-2003,28.33,2003,False,Bengaluru,7154009
29-08-2003,28.14,2003,False,Bengaluru,7154009
30-08-2003,29.94,2003,False,Bengaluru,7154009
31-08-2003,26.46,2003,False,Bengaluru,7154009
01-09-2003,27.2,2003,False,Bengaluru,7154009
02-09-2003,27.5,2003,False,Bengaluru,7154009
03-09-2003,29.02,2003,False,Bengaluru,7154009
04-09-2003,28.7,2003,False,Bengaluru,7154009
05-09-2003,28.2,2003,False,Bengaluru,7154009
06-09-2003,28.48,2003,False,Bengaluru,7154009
07-09-2003,27.23,2003,False,Bengaluru,7154009
08-09-2003,28.41,2003,False,Bengaluru,7154009
09-09-2003,30.21,2003,False,Bengaluru,7154009
10-09-2003,29.79,2003,False,Bengaluru,7154009
11-09-2003,30.18,2003,False,Bengaluru,7154009
12-09-2003,30.12,2003,False,Bengaluru,7154009
13-09-2003,30.75,2003,False,Bengaluru,7154009
14-09-2003,30.36,2003,False,Bengaluru,7154009
15-09-2003,31.21,2003,False,Bengaluru,7154009
16-09-2003,29.93,2003,False,Bengaluru,7154009
17-09-2003,25.3,2003,False,Bengaluru,7154009
18-09-2003,27.05,2003,False,Bengaluru,7154009
19-09-2003,30.35,2003,False,Bengaluru,7154009
20-09-2003,30.13,2003,False,Bengaluru,7154009
21-09-2003,30.37,2003,False,Bengaluru,7154009
22-09-2003,30.73,2003,False,Bengaluru,7154009
23-09-2003,31.62,2003,False,Bengaluru,7154009
24-09-2003,29.84,2003,False,Bengaluru,7154009
25-09-2003,29.73,2003,False,Bengaluru,7154009
26-09-2003,29.27,2003,False,Bengaluru,7154009
27-09-2003,26.49,2003,False,Bengaluru,7154009
28-09-2003,31.46,2003,False,Bengaluru,7154009
29-09-2003,27.31,2003,False,Bengaluru,7154009
